opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,target_won,sector,company_age,revenue,employees,is_subsidiary,is_domestic,manager,regional_office
REVQ7DSW,Cassey Cress,GTXPro,Konex,Lost,2017-06-20,2017-08-08,0.0,0,technolgy,38,7708.38,13756,0,1,Rocco Neubert,East
YSNODM63,Cecily Lampkin,GTX Plus Pro,Streethex,Lost,2017-06-20,2017-06-27,0.0,0,retail,30,1376.8,1165,0,0,Dustin Brinkmann,Central
PN3T4FUG,Corliss Cosme,GTX Basic,Xx-zobam,Lost,2017-06-20,2017-09-21,0.0,0,entertainment,29,3838.39,8274,0,1,Cara Losch,East
AQ3HBL9S,Daniell Hammack,GTXPro,Iselectrics,Lost,2017-06-20,2017-06-25,0.0,0,technolgy,7,527.11,1428,1,1,Rocco Neubert,East
VE4LZ8F5,Daniell Hammack,MG Special,Kan-code,Won,2017-06-20,2017-08-25,62.0,1,software,36,11698.03,34288,0,1,Rocco Neubert,East
Q5R1PYJS,Darcel Schlecht,GTXPro,Bioholding,Lost,2017-06-20,2017-09-11,0.0,0,medical,6,587.34,1356,0,0,Melvin Marxen,Central
5AOWZ6AG,Donn Cantrell,MG Advanced,Silis,Won,2017-06-20,2017-08-09,3546.0,1,medical,24,2818.38,6290,0,1,Rocco Neubert,East
3AIA6RL3,Jonathan Berthelot,GTX Plus Basic,Hottechi,Won,2017-06-20,2017-08-20,1132.0,1,technolgy,21,8170.38,16499,0,0,Melvin Marxen,Central
OXPNURPT,Kami Bicknell,GTX Basic,Cheers,Lost,2017-06-20,2017-08-13,0.0,0,entertainment,25,4269.9,6472,1,1,Summer Sewald,West
9TRVSW35,Maureen Marcano,MG Special,Condax,Won,2017-06-20,2017-08-19,57.0,1,medical,1,4.54,9,0,1,Summer Sewald,West
GTH3VIDW,Maureen Marcano,MG Special,Fasehatice,Won,2017-06-20,2017-06-23,61.0,1,retail,28,4968.91,7523,0,1,Summer Sewald,West
WFNKJ2LT,Maureen Marcano,MG Special,Plusstrip,Won,2017-06-20,2017-07-01,57.0,1,entertainment,16,349.81,315,0,1,Summer Sewald,West
P7GCDFU8,Reed Clapper,GTX Basic,Massive Dynamic,Won,2017-06-20,2017-09-14,649.0,1,entertainment,29,665.06,1095,0,1,Rocco Neubert,East
O22J2QPD,Rosie Papadopoulos,GTXPro,Donware,Lost,2017-06-20,2017-08-15,0.0,0,marketing,19,1197.44,2570,0,1,Cara Losch,East
ACOJBA02,Versie Hillebrand,GTX Plus Pro,Finhigh,Won,2017-06-20,2017-07-01,4813.0,1,finance,12,1102.43,1759,0,1,Dustin Brinkmann,Central
2FGEGLVU,Vicki Laflamme,MG Special,Doncon,Lost,2017-06-20,2017-06-23,0.0,0,technolgy,8,587.72,1501,0,1,Celia Rouche,West
FQB53DQH,Vicki Laflamme,MG Special,Blackzim,Won,2017-06-20,2017-07-01,51.0,1,retail,9,497.11,1588,0,1,Celia Rouche,West
1C2V9RAO,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-06-20,2017-09-13,3241.0,1,marketing,18,2952.73,5107,0,1,Celia Rouche,West
MNTTYFR6,Violet Mclelland,MG Special,Initech,Lost,2017-06-20,2017-08-04,0.0,0,telecommunications,24,6395.05,20275,0,1,Cara Losch,East
7FN6LV2E,Violet Mclelland,GTX Basic,Sumace,Won,2017-06-20,2017-09-12,592.0,1,retail,18,167.89,493,0,0,Cara Losch,East
V8I2CE9V,Wilburn Farren,GTX Basic,Zotware,Won,2017-06-20,2017-09-20,506.0,1,software,39,4478.47,13809,0,1,Cara Losch,East
1FXXXLJY,Zane Levy,GTX Basic,Labdrill,Lost,2017-06-20,2017-09-25,0.0,0,medical,33,2741.37,9226,0,1,Summer Sewald,West
NYI5VMXK,Anna Snelling,MG Advanced,Codehow,Won,2017-06-21,2017-09-06,3571.0,1,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
OJ1NQRDS,Cassey Cress,GTX Basic,The New York Inquirer,Lost,2017-06-21,2017-08-30,0.0,0,medical,22,439.21,792,0,1,Rocco Neubert,East
Z9W748SJ,Cassey Cress,MG Special,Iselectrics,Won,2017-06-21,2017-07-03,60.0,1,technolgy,7,527.11,1428,1,1,Rocco Neubert,East
LWX9V7HI,Cassey Cress,MG Special,Konex,Won,2017-06-21,2017-09-15,59.0,1,technolgy,38,7708.38,13756,0,1,Rocco Neubert,East
PAQOPSR0,Corliss Cosme,GTX Basic,Silis,Won,2017-06-21,2017-06-25,551.0,1,medical,24,2818.38,6290,0,1,Cara Losch,East
AFQG21L7,Darcel Schlecht,GTXPro,Funholding,Lost,2017-06-21,2017-07-01,0.0,0,finance,27,2819.5,7227,1,1,Melvin Marxen,Central
RQJKAR7E,Darcel Schlecht,GTXPro,Isdom,Lost,2017-06-21,2017-07-02,0.0,0,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
6BV9IARK,Darcel Schlecht,GTXPro,Isdom,Won,2017-06-21,2017-07-01,4826.0,1,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
NTGU3NYS,Elease Gluck,MG Special,Green-Plus,Won,2017-06-21,2017-09-30,58.0,1,services,15,692.19,1922,0,1,Celia Rouche,West
3F5AAJZB,Garret Kinder,GTXPro,Gekko & Co,Won,2017-06-21,2017-06-26,5622.0,1,retail,28,2520.83,3502,0,1,Cara Losch,East
RJH0CL3Z,Gladys Colclough,MG Special,Hottechi,Lost,2017-06-21,2017-07-02,0.0,0,technolgy,21,8170.38,16499,0,0,Melvin Marxen,Central
EK0KWGQX,Gladys Colclough,MG Advanced,Dontechi,Won,2017-06-21,2017-08-27,3177.0,1,software,36,4618.0,10083,0,1,Melvin Marxen,Central
K33NPCAY,Kami Bicknell,MG Special,Fasehatice,Won,2017-06-21,2017-08-11,56.0,1,retail,28,4968.91,7523,0,1,Summer Sewald,West
1LLRNE8G,Maureen Marcano,GTX Plus Basic,Kan-code,Won,2017-06-21,2017-09-22,990.0,1,software,36,11698.03,34288,0,1,Summer Sewald,West
EFWND7VS,Niesha Huffines,GTX Basic,Warephase,Won,2017-06-21,2017-09-30,587.0,1,services,21,2041.73,5276,0,1,Melvin Marxen,Central
IR2D4ZG5,Rosie Papadopoulos,GTX Plus Pro,Bioplex,Won,2017-06-21,2017-06-27,6229.0,1,medical,27,326.82,1016,0,1,Cara Losch,East
BYBZJBC9,Versie Hillebrand,MG Special,Warephase,Lost,2017-06-21,2017-08-02,0.0,0,services,21,2041.73,5276,0,1,Dustin Brinkmann,Central
BO8DSRV7,Vicki Laflamme,GTX Plus Basic,Xx-holding,Won,2017-06-21,2017-09-23,1027.0,1,finance,25,7537.24,20293,0,1,Celia Rouche,West
LD1HNIUL,Vicki Laflamme,MG Advanced,Scotfind,Won,2017-06-21,2017-06-23,3559.0,1,software,22,6354.87,16780,1,1,Celia Rouche,West
RX39Z0P1,Zane Levy,GTX Basic,Green-Plus,Won,2017-06-21,2017-08-28,506.0,1,services,15,692.19,1922,0,1,Summer Sewald,West
PFHUAJ47,Anna Snelling,MG Special,Gogozoom,Lost,2017-06-22,2017-07-03,0.0,0,telecommunications,11,86.68,187,1,1,Dustin Brinkmann,Central
CKJZ86N6,Anna Snelling,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-06-22,2017-08-11,0.0,0,retail,11,894.33,1635,0,0,Dustin Brinkmann,Central
ASC1OWNE,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2017-06-22,2017-09-12,6250.0,1,finance,31,1698.2,3798,0,1,Dustin Brinkmann,Central
WCEPUBH5,Cecily Lampkin,MG Advanced,Hottechi,Won,2017-06-22,2017-09-12,3510.0,1,technolgy,21,8170.38,16499,0,0,Dustin Brinkmann,Central
VMIMPP6H,Daniell Hammack,GTX Plus Basic,Umbrella Corporation,Won,2017-06-22,2017-09-11,1078.0,1,finance,20,2022.14,5113,0,1,Rocco Neubert,East
B0XO4WY7,Donn Cantrell,GTX Basic,Massive Dynamic,Won,2017-06-22,2017-07-02,553.0,1,entertainment,29,665.06,1095,0,1,Rocco Neubert,East
VYPIKMKO,Jonathan Berthelot,GTX Basic,Toughzap,Won,2017-06-22,2017-08-27,612.0,1,retail,23,332.43,799,0,1,Melvin Marxen,Central
VCD47XNB,Jonathan Berthelot,GTX Plus Basic,Funholding,Won,2017-06-22,2017-06-26,1033.0,1,finance,27,2819.5,7227,1,1,Melvin Marxen,Central
8QH99OEZ,Jonathan Berthelot,GTX Plus Basic,Inity,Won,2017-06-22,2017-09-13,1051.0,1,marketing,32,2403.58,8801,0,1,Melvin Marxen,Central
1DMERFNB,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-06-22,2017-09-22,628.0,1,employment,35,2871.35,9561,0,1,Summer Sewald,West
FR8FT0ZX,Markita Hansen,GTX Plus Pro,Green-Plus,Won,2017-06-22,2017-09-04,4916.0,1,services,15,692.19,1922,0,1,Celia Rouche,West
DG7LABPD,Marty Freudenburg,MG Advanced,Stanredtax,Won,2017-06-22,2017-09-28,3590.0,1,finance,31,1698.2,3798,0,1,Melvin Marxen,Central
ZMYUFTS9,Moses Frase,MG Advanced,Domzoom,Won,2017-06-22,2017-08-16,3207.0,1,entertainment,20,217.87,551,0,1,Dustin Brinkmann,Central
P60EK5NN,Moses Frase,MG Advanced,Zumgoity,Won,2017-06-22,2017-09-21,2739.0,1,medical,34,441.08,1210,0,1,Dustin Brinkmann,Central
YRYMSUE3,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-06-22,2017-07-03,557.0,1,telecommunications,11,86.68,187,1,1,Melvin Marxen,Central
UZOTC90C,Reed Clapper,GTXPro,Yearin,Won,2017-06-22,2017-06-30,5302.0,1,retail,13,2261.05,3851,0,1,Rocco Neubert,East
5AAN00N1,Versie Hillebrand,MG Special,Domzoom,Lost,2017-06-22,2017-08-26,0.0,0,entertainment,20,217.87,551,0,1,Dustin Brinkmann,Central
JFHKBG40,Versie Hillebrand,MG Advanced,Zumgoity,Won,2017-06-22,2017-07-01,3465.0,1,medical,34,441.08,1210,0,1,Dustin Brinkmann,Central
RJD0D0GD,Zane Levy,GTXPro,Zoomit,Won,2017-06-22,2017-09-06,4356.0,1,entertainment,26,324.19,978,0,1,Summer Sewald,West
L9IXFTIL,Boris Faz,GTXPro,Gekko & Co,Won,2017-06-23,2017-09-21,5301.0,1,retail,28,2520.83,3502,0,1,Rocco Neubert,East
HPBCTTV3,Cecily Lampkin,MG Advanced,Rangreen,Lost,2017-06-23,2017-07-04,0.0,0,technolgy,31,2938.67,8775,0,0,Dustin Brinkmann,Central
48FB5MD2,Cecily Lampkin,MG Special,Treequote,Won,2017-06-23,2017-07-05,66.0,1,telecommunications,30,5266.09,8595,1,1,Dustin Brinkmann,Central
EJZM1INM,Corliss Cosme,GTX Basic,Vehement Capital Partners,Lost,2017-06-23,2017-07-03,0.0,0,finance,25,646.1,883,1,1,Cara Losch,East
FKNT3I12,Corliss Cosme,GTXPro,Acme Corporation,Lost,2017-06-23,2017-07-01,0.0,0,technolgy,22,1100.04,2822,0,1,Cara Losch,East
BLY5FD3N,Corliss Cosme,GTX Plus Pro,Iselectrics,Won,2017-06-23,2017-07-01,5640.0,1,technolgy,7,527.11,1428,1,1,Cara Losch,East
LXLU6LFC,Daniell Hammack,MG Advanced,Kinnamplus,Lost,2017-06-23,2017-08-30,0.0,0,retail,14,702.72,1831,0,1,Rocco Neubert,East
A60QAIT3,Daniell Hammack,GTX Plus Basic,Kan-code,Won,2017-06-23,2017-09-28,1291.0,1,software,36,11698.03,34288,0,1,Rocco Neubert,East
RQ3BV2I5,Daniell Hammack,GTXPro,Mathtouch,Won,2017-06-23,2017-09-27,3729.0,1,marketing,34,3027.46,9516,0,0,Rocco Neubert,East
W8CSV90F,Darcel Schlecht,GTXPro,Treequote,Lost,2017-06-23,2017-08-23,0.0,0,telecommunications,30,5266.09,8595,1,1,Melvin Marxen,Central
0W6S0ODT,Gladys Colclough,MG Special,Conecom,Won,2017-06-23,2017-07-03,49.0,1,technolgy,13,1520.66,1806,0,1,Melvin Marxen,Central
408AHOYL,Hayden Neloms,MG Advanced,Singletechno,Lost,2017-06-23,2017-07-03,0.0,0,retail,22,2214.94,5374,0,1,Celia Rouche,West
557JX4BM,Hayden Neloms,GTX Plus Basic,Plusstrip,Won,2017-06-23,2017-09-12,1099.0,1,entertainment,16,349.81,315,0,1,Celia Rouche,West
QPZFP9WT,Kary Hendrixson,GTXPro,Labdrill,Lost,2017-06-23,2017-07-04,0.0,0,medical,33,2741.37,9226,0,1,Summer Sewald,West
L5T284M7,Lajuana Vencill,MG Advanced,Condax,Lost,2017-06-23,2017-07-03,0.0,0,medical,1,4.54,9,0,1,Dustin Brinkmann,Central
G17TENJ4,Marty Freudenburg,MG Advanced,Konmatfix,Lost,2017-06-23,2017-09-22,0.0,0,marketing,33,375.43,1190,0,1,Melvin Marxen,Central
VRSTX620,Niesha Huffines,GTX Plus Basic,Condax,Won,2017-06-23,2017-07-02,932.0,1,medical,1,4.54,9,0,1,Melvin Marxen,Central
Y9VWZ93C,Reed Clapper,GTX Basic,Silis,Lost,2017-06-23,2017-07-01,0.0,0,medical,24,2818.38,6290,0,1,Rocco Neubert,East
Y6IIUECA,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2017-06-23,2017-07-04,880.0,1,technolgy,26,1712.68,3194,1,1,Rocco Neubert,East
LXWQDEU3,Reed Clapper,GTXPro,Ganjaflex,Won,2017-06-23,2017-09-18,4801.0,1,retail,23,5158.71,17479,0,0,Rocco Neubert,East
P1E4KWF7,Rosie Papadopoulos,MG Special,Konex,Won,2017-06-23,2017-07-01,59.0,1,technolgy,38,7708.38,13756,0,1,Cara Losch,East
BN84DD6H,Versie Hillebrand,MG Special,Finhigh,Lost,2017-06-23,2017-07-05,0.0,0,finance,12,1102.43,1759,0,1,Dustin Brinkmann,Central
R8MZ10BW,Versie Hillebrand,MG Special,Ron-tech,Won,2017-06-23,2017-09-29,52.0,1,medical,26,3922.42,6837,0,1,Dustin Brinkmann,Central
PI8RROK0,Versie Hillebrand,MG Advanced,Stanredtax,Won,2017-06-23,2017-09-21,2949.0,1,finance,31,1698.2,3798,0,1,Dustin Brinkmann,Central
GID40O2B,Vicki Laflamme,GTXPro,Doncon,Lost,2017-06-23,2017-07-06,0.0,0,technolgy,8,587.72,1501,0,1,Celia Rouche,West
KDRIBXNQ,Violet Mclelland,MG Special,Konex,Won,2017-06-23,2017-08-15,50.0,1,technolgy,38,7708.38,13756,0,1,Cara Losch,East
TCK6V290,Violet Mclelland,MG Advanced,Plussunin,Won,2017-06-23,2017-06-30,3863.0,1,retail,15,1419.98,4018,0,1,Cara Losch,East
VFZ5GB3W,Zane Levy,GTX Basic,Golddex,Lost,2017-06-23,2017-07-04,0.0,0,finance,10,52.5,165,0,1,Summer Sewald,West
UKSS5YPE,Anna Snelling,MG Special,Stanredtax,Won,2017-06-24,2017-07-02,64.0,1,finance,31,1698.2,3798,0,1,Dustin Brinkmann,Central
RDDUG8VD,Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Lost,2017-06-24,2017-07-03,0.0,0,finance,20,2022.14,5113,0,1,Cara Losch,East
Z3QJESWJ,Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,2017-06-24,2017-08-22,5038.0,1,retail,14,702.72,1831,0,1,Cara Losch,East
PYIQ65W0,Corliss Cosme,GTXPro,Zotware,Won,2017-06-24,2017-07-02,5088.0,1,software,39,4478.47,13809,0,1,Cara Losch,East
RGRUF328,Gladys Colclough,MG Special,Statholdings,Won,2017-06-24,2017-08-14,48.0,1,employment,21,291.27,586,0,1,Melvin Marxen,Central
TLSSOOVB,Hayden Neloms,GTX Plus Basic,Dalttechnology,Lost,2017-06-24,2017-07-04,0.0,0,software,5,98.79,96,1,1,Celia Rouche,West
2YBEN3MV,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-06-24,2017-09-08,0.0,0,services,15,692.19,1922,0,1,Summer Sewald,West
EFA9E6WV,Kary Hendrixson,GTX Plus Pro,Lexiqvolax,Won,2017-06-24,2017-09-30,5056.0,1,medical,14,1618.89,3889,0,1,Summer Sewald,West
YTSX7IW3,Markita Hansen,MG Special,Blackzim,Won,2017-06-24,2017-07-02,59.0,1,retail,9,497.11,1588,0,1,Celia Rouche,West
86DMJ7GA,Maureen Marcano,GTX Plus Basic,Cheers,Lost,2017-06-24,2017-08-20,0.0,0,entertainment,25,4269.9,6472,1,1,Summer Sewald,West
CMD0758L,Maureen Marcano,GTX Basic,Faxquote,Won,2017-06-24,2017-08-21,562.0,1,telecommunications,23,1825.82,5595,1,1,Summer Sewald,West
CM5MFWCO,Moses Frase,MG Special,Codehow,Won,2017-06-24,2017-09-10,63.0,1,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
0MNAGD91,Moses Frase,MG Advanced,Betatech,Won,2017-06-24,2017-07-05,3355.0,1,medical,32,647.18,1185,0,0,Dustin Brinkmann,Central
9S749GJD,Violet Mclelland,MG Advanced,Bluth Company,Lost,2017-06-24,2017-07-05,0.0,0,technolgy,25,1242.32,3027,1,1,Cara Losch,East
LBZY9VUG,Violet Mclelland,MG Special,Massive Dynamic,Won,2017-06-24,2017-09-17,55.0,1,entertainment,29,665.06,1095,0,1,Cara Losch,East
6UUTR15S,Zane Levy,GTX Plus Pro,Newex,Won,2017-06-24,2017-09-23,4059.0,1,services,27,1012.72,3492,0,0,Summer Sewald,West
DVPYKS4A,Cassey Cress,MG Advanced,Bubba Gump,Lost,2017-06-25,2017-07-04,0.0,0,software,16,987.39,2253,0,1,Rocco Neubert,East
9SRU5CI6,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-06-25,2017-08-09,1128.0,1,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
GZ5M7MIQ,Darcel Schlecht,GTX Plus Basic,Conecom,Lost,2017-06-25,2017-07-01,0.0,0,technolgy,13,1520.66,1806,0,1,Melvin Marxen,Central
CM2GVLV6,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2017-06-25,2017-07-08,5536.0,1,medical,26,3922.42,6837,0,1,Melvin Marxen,Central
NZB45UZX,Darcel Schlecht,GTXPro,Genco Pura Olive Oil Company,Won,2017-06-25,2017-09-03,4964.0,1,retail,11,894.33,1635,0,0,Melvin Marxen,Central
T2J83GFD,Darcel Schlecht,MG Special,Domzoom,Won,2017-06-25,2017-07-03,54.0,1,entertainment,20,217.87,551,0,1,Melvin Marxen,Central
28S2Z15A,Darcel Schlecht,MG Special,Ron-tech,Won,2017-06-25,2017-08-02,56.0,1,medical,26,3922.42,6837,0,1,Melvin Marxen,Central
WOJBLO4B,Donn Cantrell,GTX Plus Pro,Vehement Capital Partners,Lost,2017-06-25,2017-07-02,0.0,0,finance,25,646.1,883,1,1,Rocco Neubert,East
788SW6EX,Donn Cantrell,GTXPro,Gekko & Co,Lost,2017-06-25,2017-08-19,0.0,0,retail,28,2520.83,3502,0,1,Rocco Neubert,East
EUOA0E47,Donn Cantrell,MG Advanced,Zotware,Won,2017-06-25,2017-07-05,3423.0,1,software,39,4478.47,13809,0,1,Rocco Neubert,East
S9ZUMLSY,Elease Gluck,MG Special,J-Texon,Lost,2017-06-25,2017-09-13,0.0,0,retail,29,1388.67,3583,0,1,Celia Rouche,West
0UCQUW6U,Garret Kinder,MG Advanced,Umbrella Corporation,Lost,2017-06-25,2017-07-07,0.0,0,finance,20,2022.14,5113,0,1,Cara Losch,East
07FRJ44N,Gladys Colclough,GTX Plus Pro,Cancity,Lost,2017-06-25,2017-07-03,0.0,0,retail,17,718.62,2448,0,1,Melvin Marxen,Central
NMN9DVEV,Gladys Colclough,GTX Plus Basic,Rangreen,Won,2017-06-25,2017-09-14,1102.0,1,technolgy,31,2938.67,8775,0,0,Melvin Marxen,Central
95V8BLR2,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-06-25,2017-09-22,519.0,1,marketing,18,2952.73,5107,0,1,Summer Sewald,West
BDGB4NS0,Kary Hendrixson,GTX Plus Pro,Hatfan,Lost,2017-06-25,2017-07-02,0.0,0,services,36,792.46,1299,0,1,Summer Sewald,West
SPHS260Y,Kary Hendrixson,MG Special,Hatfan,Lost,2017-06-25,2017-08-27,0.0,0,services,36,792.46,1299,0,1,Summer Sewald,West
O9L7KMPU,Lajuana Vencill,GTX Plus Basic,Isdom,Lost,2017-06-25,2017-08-27,0.0,0,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
FGES2PQ2,Lajuana Vencill,MG Advanced,Bioholding,Lost,2017-06-25,2017-07-04,0.0,0,medical,6,587.34,1356,0,0,Dustin Brinkmann,Central
81DXTTI5,Lajuana Vencill,GTX Plus Pro,Isdom,Won,2017-06-25,2017-07-03,5536.0,1,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
JGG9CO2Y,Marty Freudenburg,GTX Plus Pro,Betatech,Lost,2017-06-25,2017-08-14,0.0,0,medical,32,647.18,1185,0,0,Melvin Marxen,Central
95B6AKI1,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-06-25,2017-07-02,839.0,1,services,21,2041.73,5276,0,1,Melvin Marxen,Central
N1G2CFCB,Maureen Marcano,GTX Basic,Dalttechnology,Won,2017-06-25,2017-09-06,500.0,1,software,5,98.79,96,1,1,Summer Sewald,West
40VSPND6,Moses Frase,MG Advanced,Rangreen,Won,2017-06-25,2017-09-24,3679.0,1,technolgy,31,2938.67,8775,0,0,Dustin Brinkmann,Central
QWYRCDA8,Niesha Huffines,GTX Plus Basic,Treequote,Lost,2017-06-25,2017-07-05,0.0,0,telecommunications,30,5266.09,8595,1,1,Melvin Marxen,Central
00ZD3M4J,Reed Clapper,GTXPro,Plussunin,Lost,2017-06-25,2017-07-04,0.0,0,retail,15,1419.98,4018,0,1,Rocco Neubert,East
CJZFFC91,Versie Hillebrand,MG Special,Codehow,Lost,2017-06-25,2017-08-07,0.0,0,software,20,2714.9,2641,1,1,Dustin Brinkmann,Central
3PD8YBPK,Vicki Laflamme,GTX Basic,Scotfind,Lost,2017-06-25,2017-07-04,0.0,0,software,22,6354.87,16780,1,1,Celia Rouche,West
KBG5R0WH,Vicki Laflamme,GTX Plus Pro,Blackzim,Lost,2017-06-25,2017-07-02,0.0,0,retail,9,497.11,1588,0,1,Celia Rouche,West
7RPM84Y4,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-06-25,2017-06-30,3815.0,1,marketing,18,2952.73,5107,0,1,Celia Rouche,West
LFN6XPK7,Vicki Laflamme,MG Advanced,Sunnamplex,Won,2017-06-25,2017-06-27,2753.0,1,marketing,10,894.37,1593,0,0,Celia Rouche,West
18LZY55R,Violet Mclelland,MG Special,Xx-zobam,Won,2017-06-25,2017-07-02,60.0,1,entertainment,29,3838.39,8274,0,1,Cara Losch,East
E88W1Z0H,Zane Levy,GTX Basic,Kan-code,Lost,2017-06-25,2017-07-02,0.0,0,software,36,11698.03,34288,0,1,Summer Sewald,West
UQALCAIV,Zane Levy,GTX Plus Basic,Rantouch,Won,2017-06-25,2017-07-03,1137.0,1,telecommunications,24,1188.42,3015,0,1,Summer Sewald,West
6E2Y3HKI,Boris Faz,GTX Plus Pro,Yearin,Won,2017-06-26,2017-07-04,5201.0,1,retail,13,2261.05,3851,0,1,Rocco Neubert,East
YWKFH7VT,Cassey Cress,GTX Basic,Mathtouch,Lost,2017-06-26,2017-09-27,0.0,0,marketing,34,3027.46,9516,0,0,Rocco Neubert,East
MF4299DQ,Cassey Cress,MG Advanced,Bluth Company,Lost,2017-06-26,2017-07-03,0.0,0,technolgy,25,1242.32,3027,1,1,Rocco Neubert,East
ZRZI054E,Cecily Lampkin,GTX Basic,Toughzap,Won,2017-06-26,2017-07-06,612.0,1,retail,23,332.43,799,0,1,Dustin Brinkmann,Central
CN69EYQ1,Corliss Cosme,GTX Plus Pro,Donquadtech,Won,2017-06-26,2017-09-11,4905.0,1,technolgy,26,1712.68,3194,1,1,Cara Losch,East
KX80WC22,Daniell Hammack,MG Special,The New York Inquirer,Lost,2017-06-26,2017-07-07,0.0,0,medical,22,439.21,792,0,1,Rocco Neubert,East
YQ6VELF1,Darcel Schlecht,GTXPro,Streethex,Lost,2017-06-26,2017-07-03,0.0,0,retail,30,1376.8,1165,0,0,Melvin Marxen,Central
NX4ODZY2,Darcel Schlecht,GTX Plus Basic,Streethex,Won,2017-06-26,2017-08-31,1028.0,1,retail,30,1376.8,1165,0,0,Melvin Marxen,Central
L2QMWU4H,Darcel Schlecht,GTX Plus Pro,Codehow,Won,2017-06-26,2017-09-12,4430.0,1,software,20,2714.9,2641,1,1,Melvin Marxen,Central
0MPEK4ZA,Donn Cantrell,GTX Plus Basic,Donquadtech,Lost,2017-06-26,2017-09-18,0.0,0,technolgy,26,1712.68,3194,1,1,Rocco Neubert,East
TP0SU68U,Donn Cantrell,GTX Plus Basic,Opentech,Lost,2017-06-26,2017-07-09,0.0,0,finance,24,355.23,853,0,1,Rocco Neubert,East
8U7LNL7U,Donn Cantrell,GTXPro,Zathunicon,Lost,2017-06-26,2017-07-03,0.0,0,retail,8,71.12,144,0,1,Rocco Neubert,East
XVYL67FL,Donn Cantrell,GTX Basic,Bioplex,Won,2017-06-26,2017-07-06,541.0,1,medical,27,326.82,1016,0,1,Rocco Neubert,East
AIN2RE2H,Elease Gluck,GTXPro,Groovestreet,Lost,2017-06-26,2017-07-05,0.0,0,retail,15,223.8,299,0,1,Celia Rouche,West
G1303HIC,Gladys Colclough,GTXPro,Cancity,Won,2017-06-26,2017-07-02,5081.0,1,retail,17,718.62,2448,0,1,Melvin Marxen,Central
HVDQ4EEA,Gladys Colclough,MG Advanced,Rangreen,Won,2017-06-26,2017-06-28,3478.0,1,technolgy,31,2938.67,8775,0,0,Melvin Marxen,Central
2RB900SL,James Ascencio,GTXPro,J-Texon,Won,2017-06-26,2017-09-15,5541.0,1,retail,29,1388.67,3583,0,1,Summer Sewald,West
AUS25SFH,Jonathan Berthelot,GTX Basic,Cancity,Won,2017-06-26,2017-07-03,504.0,1,retail,17,718.62,2448,0,1,Melvin Marxen,Central
O6DSGX6P,Lajuana Vencill,GTX Basic,Bioholding,Lost,2017-06-26,2017-08-10,0.0,0,medical,6,587.34,1356,0,0,Dustin Brinkmann,Central
2MBFRRGW,Lajuana Vencill,GTX Basic,Dontechi,Lost,2017-06-26,2017-07-03,0.0,0,software,36,4618.0,10083,0,1,Dustin Brinkmann,Central
Q3HYAWDW,Markita Hansen,MG Advanced,Golddex,Won,2017-06-26,2017-08-24,3838.0,1,finance,10,52.5,165,0,1,Celia Rouche,West
94TA0AWF,Marty Freudenburg,GTX Plus Pro,Scottech,Won,2017-06-26,2017-08-26,5217.0,1,marketing,6,45.39,100,1,1,Melvin Marxen,Central
G1XX0IB4,Marty Freudenburg,GTX Plus Pro,Streethex,Won,2017-06-26,2017-07-05,4181.0,1,retail,30,1376.8,1165,0,0,Melvin Marxen,Central
VIMY08JH,Maureen Marcano,GTX Basic,Hatfan,Won,2017-06-26,2017-07-06,518.0,1,services,36,792.46,1299,0,1,Summer Sewald,West
WPTNE0QN,Moses Frase,GTX Basic,Streethex,Won,2017-06-26,2017-09-17,533.0,1,retail,30,1376.8,1165,0,0,Dustin Brinkmann,Central
DLGW8Y7B,Rosalina Dieter,MG Advanced,Singletechno,Won,2017-06-26,2017-08-03,3855.0,1,retail,22,2214.94,5374,0,1,Celia Rouche,West
YSOUU0T0,Vicki Laflamme,GTX Basic,Plusstrip,Lost,2017-06-26,2017-07-07,0.0,0,entertainment,16,349.81,315,0,1,Celia Rouche,West
HM4TKVET,Zane Levy,GTX Basic,Nam-zim,Won,2017-06-26,2017-07-04,617.0,1,services,31,405.59,1179,1,0,Summer Sewald,West
